author,comment,likes,published_at
@SutajiTaji-mf6gk,"Inilah asli sosok geng Ba'alawi yg merugikan negara hingga ratusan triliun aku curiga aliran dananya mengalir ke Ormas"" yg SDH di bubarkan pak Jokowi.",0,2025-10-22T14:12:05Z
@aminpbg3664,Kl di korut pasti beresaa..bsk2 gk ada korupsi lg,0,2025-10-22T14:04:44Z
@danydanydany4044,Sy rasa tdk diada diatur dlm undang-undang terkait tersangka atau pelaku kejahatan untuk memakai masker.jd tolong jgn pernah dipakaikan masker si tersangka jika disorot publik.,0,2025-10-22T13:56:07Z
@didikhanan5365,hukum si adil adilnya,0,2025-10-22T13:38:39Z
@usmanabubakar3401,Kejar terus,0,2025-10-22T13:36:57Z
@SitiJeje-e2y,Rakyat menderita.koruptor enak2 bermewah2,0,2025-10-22T12:36:21Z
@BeritalinaDamanik,Kenapa koruptor keturunan cina tidak tersentuh pengadilan,0,2025-10-22T12:34:26Z
@onlywew,"Gas, rakyat mendukung, berantas penghianat lintah penghisap darah bangsa",0,2025-10-22T12:10:10Z
@dhermawan3586,Hukuman mati buat anaknya RC,0,2025-10-22T12:08:00Z
@erraprima2186,riza kalit ini entar paling paling jadi kayak kasus Harun masiku,0,2025-10-22T12:02:46Z
@AzrilZulhakim-o5d,"Para mahasiswa kalau mau demo cari orang -orang ini,merakalah biang kerok dari penderitaan rakyat.",0,2025-10-22T11:52:46Z
@RioMnc20,"Klo ini orang bisa di Tangkap, prabowo presiden seumur hidup juga ok",0,2025-10-22T11:51:48Z
@Uwel-n4b,Saya sih sangat yakin kalau pun prabowo menjadi presiden 2 priode riza chalid tidak akan pernah tertangkap..seperti kasus Harus masiku,0,2025-10-22T11:49:48Z
@AA-xk4xu,hajar terus pak,0,2025-10-22T11:37:27Z
@ermalinda8408,Dalam kasus nikel mana ni kemajuannya,0,2025-10-22T11:33:41Z
@sugengriyanto8131,RC imigran yaman?,0,2025-10-22T11:33:07Z
@crizoneto,Di umpetin sama sultan Malaysia,0,2025-10-22T11:32:48Z
@mischantonistonis5214,Orang nya Kabur ke swis,0,2025-10-22T11:32:04Z
@lukandamgrowgoland5723,Ntr lagi jgk ketangkap,0,2025-10-22T11:30:01Z
@arifuzzaki9845,"maaf, pak komaidi kok sekilas mirip komedian tukul🙏🙏🙏",0,2025-10-22T11:15:16Z
@aghost132483,"Riza khalid duitnya ngalir ke partai dan Polisi bahkan oknum TNI, makanya kuat, sekarang kita lihat kesaktian Prabowo bubarin mafia migas Riza Chalid, apakah berhasil? kita tunggu saja",0,2025-10-22T11:01:23Z
@effendydarmawang11,Masalahnya ada di Istana sejak 28 tahun yg lalu sejak mulai Reformasi. Korupsi mulai dari Reformasi pesta korupsi terjadi ramai ramai.,0,2025-10-22T10:49:22Z
@effendydarmawang11,"Bagaimana buronan kakap ditangkap, jika warga Negara Indonesia nya sudah di Cabut. Tolong di jelaskan Kementerian Hukum dan Kejaksaann untuk proses hukum nya",0,2025-10-22T10:47:33Z
@sejatine.,Kapan koruptor dihukum mati?,0,2025-10-22T10:42:43Z
@ThefanPutra-oj1pw,Sah kan UUD hukuman mati bagi para koruptor,0,2025-10-22T10:40:38Z
@edrian1495,"Sdr. Riza Chalid,  Anda Bisa Lari dan Sembunyi dari Manusia, Tetapi Tidak Bisa Sembunyi dari Allah Swt dan Malaikat….ingat Alam Kubur dan Hari Akhirat akan menunggumu.",0,2025-10-22T10:36:40Z
@reggyramadhon9499,"Nangkep teroris ditengah hutan aja bisa, ini nangkep koruptor susah amat😅",0,2025-10-22T10:28:05Z
@khaidaralmauludy3980,"maju terus Kumparan, jadi media yang membawakan kebenaran",0,2025-10-22T10:18:09Z
@MuhamadHasan-d8p,Gang yaman benar benar ingin menghancurkan indonesia,0,2025-10-22T10:05:01Z
@djjll7026,NEGARA YANG menampung KORUPTOR MASA MUNGKIN MAU menampung PENJAHAT,0,2025-10-22T09:52:50Z
@djjll7026,"ITULAH PERSEKONGKOLAN ANIES DAN TOM LEMBONG, BIADAB DASAR MQNUSIA TIDAK PUNYA PRI KEMANUSIAAN TIDAK PUNYA ADQB💪💪",0,2025-10-22T09:49:21Z
@KaranganAsin,Semoga yg korosi dihukum saja,0,2025-10-22T09:49:20Z
@djjll7026,GILA,0,2025-10-22T09:43:03Z
@DewaBintang-t8m,"siapa berkuasa mereka yg berpesta ,, gak penting soal rakyat 😳",0,2025-10-22T09:35:04Z
@bayuyupeng,bagus,0,2025-10-22T09:32:41Z
@southeastasia8429,Arab yaman,0,2025-10-22T09:32:00Z
@Andryreborn,Tangkap dan BUNUHHHH,0,2025-10-22T09:20:11Z
@MuhammadSugandy,"Koruptor lebih takut pada ancaman dimiskinkan dengan menyita seluruh aset hasil korupsi. Selain dimiskinkan,cabut hak politik koruptor, yang akan semakin mempersempit ruang gerak mereka setelah keluar dari penjara.",0,2025-10-22T09:18:20Z
@WiyanoAnjar,"Alhamdulillah, berkat menabrak MK ,,JOKOWI PRABOWO bersatu, ,dua orang hebat bersatu maka kalang kabut lah MAFIA di Indonesia",0,2025-10-22T09:17:22Z
@Hua259,"ga tangkep, bebas euuy",0,2025-10-22T09:09:11Z
@Address-c3b,Serius berani tangkap? 😂😂,0,2025-10-22T09:04:34Z
@kharismajaya8230,"Tapi npa pdip kok ya yega tega nya menolak uu perampasan aset korupgor dan hukuman mati.para koruptor, parah partai ini",0,2025-10-22T09:04:22Z
@kharismajaya8230,"Riza kolid lolos krn dia licin dan sudah bermain dengan  pejabat indo, wkwkw",0,2025-10-22T09:03:37Z
@imana3370,"Gak bakal tertangkap atau ditangkap sperti halnya Eddy tanzil, krna dia yg pegang nama2 pejabat korup terutama banyak pd glokart & tini😂",0,2025-10-22T09:03:34Z
@RIFAYHARDI,Kaya petruk riza ihhh amit2 cabang mayit,0,2025-10-22T09:02:53Z
@ahmaddamiri535,"Pak kejagung tetap semangat tangkap riza chalid, rakyat mendukungmu !!!",0,2025-10-22T09:01:42Z
@Herlandsyah,Sehat selalu bpk prsiden prabowo kami rakyat ada dibelakang bpk prsiden hajar saja dan sikat para mafiaaa dna koruptor,0,2025-10-22T08:59:06Z
@agussudarmaji-ep5kj,"Kalau riza chalid bisa, kenapa silfester masih aman ya?",0,2025-10-22T08:55:53Z
@gundulcaper,"buat aja sayembara kepala si riza chalid 1m misalnya, saya kira semua orang yg butuh duit akan memburunya seperti bajak laut kriminal di anime one piece ",0,2025-10-22T08:44:31Z
@real2mato,siapa tuhh 2 periode,0,2025-10-22T08:43:11Z
@AneukNanggroe17,padahal ahok aktor utamanyaa,0,2025-10-22T08:38:21Z
@stigmatra,"Asal berani menangkap orang itu,  pasti 1 hari pun langsung ketangkap dan langsung masuk media, gak susah menangkap orang seperti beliau, mudah masih berkeliaran",0,2025-10-22T08:35:07Z
@rakaputrajaya-gb9fp,"yg ngebela dan jadi kuasa hukumnya, semoga dilaknat di dunia beserta akhirat dalam neraka jahanam",0,2025-10-22T08:33:21Z
@madkemper,Gembong mafia migas pencuri uang rakyat indonesia si riza kalid dr yaman,0,2025-10-22T08:33:17Z
@NewBieGaming07,Si Chalid ini boss terakhir di anime Ganyang Fufufafa,0,2025-10-22T08:25:30Z
@ikrampapuangan,Mulyono 10 tahun ngapain aja😂,1,2025-10-22T08:23:11Z
@yoz8726,Netanyahu nya Indonesia,0,2025-10-22T08:15:16Z
@rudianto8004,Sentuh indonesia miskin ancur gara2 banyak pejabat rakus,0,2025-10-22T08:11:45Z
@zzzph7128,"miskinkan, rampas asetnya",0,2025-10-22T08:10:47Z
@AryaPresada,Beliau bersembunyi di dalam bunker mewah yg disediakan oleh pemerintah Swiss. Bahkan di Kamboja pun ia juga punya bunker!!!,0,2025-10-22T08:06:01Z
@seanrichard6126,"selama koruptor tidak dihukum m*ti atau dimiskinkan, jangan harap koruptor hilang di negeri konoha",1,2025-10-22T07:51:47Z
@SriMulyani-cq8tw,"Raut wajahnya mirip Riziq kok kelahiran Aceh ,,penasaran,,,",0,2025-10-22T07:49:08Z
@darsoKost,pendukung prabowo hatta pilpres  2019,0,2025-10-22T07:42:02Z
@aikoaziz-9375,"JIKA RIZA CHALID BISA KETANGKEP, YAKINDEH BANYAK PEJABAT DAN MANTAN PEJABAT AKAN TERJERAT HUKUM, TERUTAMA DPR.",0,2025-10-22T07:40:32Z
@judynavianto8938,IBLISSSSSS BERWAJAH MANUSIA !!!!!!,0,2025-10-22T07:39:13Z
@fcbayernmunchen3275,"Ingat kasus Mega korupsi Pertamina THN 1975 yg pada Dirut nya dijabat oleh Letjen TNI dr. Ibnu Sutowo, apakah dia di adili, dipenjara jawabannya tidak!! KLO dia (Ibnu Sutowo) ""bernyanyi"" akan  banyak pejabat sipil maupun militer yg terlibat",0,2025-10-22T07:39:12Z
@kasan3129,Presiden sblnya harus di panggil kejaksaan,0,2025-10-22T07:39:01Z
@bts_edtz4973,smg Tuhan slalu mbantu kita rakyat indonesia dlm mnangkap koruptor klas kakap besar,0,2025-10-22T07:36:57Z
@netral-z2u,"Ko sepi, oh fakta 😂😂",0,2025-10-22T07:35:15Z
@Avi-Jaeni,Muka muka Yaman,0,2025-10-22T07:33:19Z
@kasan3129,"Kapan mau di tuntaskan, rakyat menunggu",0,2025-10-22T07:32:00Z
@kasan3129,Brp th 285 t?,0,2025-10-22T07:31:18Z
@KhairilAnwar-r8o,Hukum mati manusia Dajal ini jika tertangkap,0,2025-10-22T07:24:53Z
@LoneSurvivor777,Riza Chalid Dajjal BBM,0,2025-10-22T07:23:52Z
@swardisimanjuntak6613,Gara2 orang ini hampir satu negara memakai minyak oplosan.,54,2025-10-22T07:16:59Z
@nursaid5585,Matikan data perbankan riza chalid. Buat mempersempit ruang geraknya,1,2025-10-22T07:07:10Z
@setiyadixczv,"penjahat korupsi knp di kasih masker,klu perlu kgk usah di pakein baju diliput tv biar malu dia,kgk ada hbisny korupsi di indo ganti thn makin gede aja korupsinya",0,2025-10-22T07:04:19Z
@kaeltkottmir,Di google bilangnya lahir di makassar wkwk,0,2025-10-22T07:03:32Z
@Ulieeeverse,"Pantesan Rakyat indonesia hidup miskin ,karna kekaya,an Nya di salah gunakan para pejabat untuk memperkaya Pribadi ,pejabat yg jahat ,",0,2025-10-22T07:01:35Z
@tattyfatmah2751,"Si raja ngibul dan si raja korup, kagak bisa ditumbangkan. Dia sudah jadi Monster yg menguasai dunia. Sebentar lagi dia akan memplokamirkan dirinya sebagai RAJA. Dan akan berdomisili di IKN sebagai Istana Kerajaan.",0,2025-10-22T06:59:16Z
@KAD7089,"HM ?
SM ?",0,2025-10-22T06:58:18Z
@nawasanga-dr8nz,"yg bikin susah bukan karena dia di luar negeri, tapi karena UU untuk membekukan asetnya selama dia jadi tersangka belum ada. jadi ya dia gampang saja suap sana suap sini, ngentot sana ngentot sini.
coba klu ada, biarin aja dia di luar negeri jadi gelandangan, uangnya kita pake aja buat negara. berbelit2 amat sih negara ini😑",0,2025-10-22T06:52:35Z
@ahmadnurihsan5773,"UU peramasan aset kapan disahkan WOIII, DPR brengsek",0,2025-10-22T06:51:59Z
@ainunsofyan3832,OH BARU TAU TRNYTA SI HALID ITU ORNG ACEH G NGAKA SERAKAH,0,2025-10-22T06:51:47Z
@sulaimanchairuddin5537,Eh aalaa tangkep slysvester aja ngga bisa mau nangkep rizal chalid orang bodo yang percaya😂😂😂,0,2025-10-22T06:50:40Z
@roy-gz3tg,tangkap pak wooo sapu bersi jangan ragu²rakyat dukung penu membersikan maleng²uwang negara,0,2025-10-22T06:49:09Z
@acoEPASOLANGI,"Jokowi,Luhut,Tito,Sri mulyani,Rini mati di jamin aman negara.",0,2025-10-22T06:48:32Z
@mustikaadilestari8286,Semoga cepat tertangkap,0,2025-10-22T06:47:34Z
@djawadwipachannel5875,"Ahh si sautt, dulu wktu jd pimpinan KPK ngapain ajaa ??
Udah tau itu korupsi dipertamina menggurita, tp sama sekali tdk ada gerakannya. Skrg lg diberantas sm presiden Prabowo malah pesimis dan nyinyir. Mentang2 pendukung wan j3mbut, ada hal yg baik dan bagus msh aja nyinyir dan tdk mau mengapresiasi.",0,2025-10-22T06:46:34Z
@ruthsiahaan4911,"APAKAH ADA NETIZEN DI SELURUH DUNIA YANG MAU BANTU CARI DAN BAWA PULANG KE INDONESIA KORUPTOR ""RC"" INI?????
🥺🙏🏼",0,2025-10-22T06:46:00Z
@merdekaRi-q6l,Karena harta adalah kekuatan maka solusinya rampas harta hasil dari pendapatan mafia dan hukum minimal seumur hidup,28,2025-10-22T06:42:15Z
@AsepWahyudin-mt5dz,Siap Nepal kan,1,2025-10-22T06:42:05Z
@PancaLucky,Sengaja disuruh kabur taiie lah sandiwara doang..kalo ketangkep banyak pejabat yg di penjara 😅😂,8,2025-10-22T06:41:04Z
@elfrantripurwandana8149,"Apa ini ada hubungannya sama mahalnya BBM di indo, udah mahal kualitasnya rendah pula, tp pertamina ngakunya rugi 😮",0,2025-10-22T06:36:30Z
@bebrayanagung1837,"Betapa beratnya brantas korupsi, krn koruptor dah marak n berakal luas.",0,2025-10-22T06:29:13Z
@LidiaLidya-p8h,"PRESIDEN PERLU MEMBANGKITKAN PENEMBAK MISTERIUS UNTUK MENGENYAHKAN KORUPTOR, MAFIA,",1,2025-10-22T06:28:13Z
@5Gianfamily,saya sangat yakin kalau gebrakan2 menghantam para pemain lamah bukan untuk bangsa dan negri ini melainkan hanya pergantian pemain dari geng onta ke geng 08 atau maling kecil. tapi jangan salah namanya aj 08(maling kecil) tapi sangat ditakuti banyak orang apa lagi para mafia2 lama.,2,2025-10-22T06:24:12Z
@beloraditya,Ayo serius ayo serius musnahkan para koruptor dan para mafia,0,2025-10-22T06:23:46Z
@indratanupermana,"Riza chalid bagi duit dong.
Kluar dari penjara nanti ambil lgi sini.",0,2025-10-22T06:22:06Z
@ElhamzeFootball,Hukum mati,0,2025-10-22T06:18:26Z
@Rellams,Orang kuat harus dilawan orang kuat juga,0,2025-10-22T06:17:37Z
@darman9206,Mana yg suka nyinyir bocor bocor bocor..fakta nya terbukti kan betul kata prabowo,0,2025-10-22T06:12:52Z
@RiswoyoTeknik,"Ko bisa, negara, kalah sama swasta yg cuman seglintir orang.",0,2025-10-22T06:10:01Z
@mawarbiru9141,Babii imigran kabib yaman,0,2025-10-22T06:09:52Z
@Sugito-zw1io,Apakah ini yang buat 2 negara tetangga lebih kaya dari negara Indonesia?,0,2025-10-22T06:09:36Z
@RiswoyoTeknik,Rizal kholid 20 thn tak tersentuh ya karena predudenya takut atau ikut di dalem nya,0,2025-10-22T06:09:24Z
@AbaXaba-yi2mw,"jangan kalah negara sama mapia,memalukan aja klu negara kalah sama mafia.",0,2025-10-22T06:04:05Z
@barkah-l6q,dulu RIZA CHALID dulu dilindungi sama PENGUASA NEGARA 4 periode.karena upetingnya besar,0,2025-10-22T06:00:09Z
@mauluddin331,"zaman SBY dipelihara ini orang
Karena memberikan Fee 2 usd/Berrel",0,2025-10-22T05:59:52Z
@takeshi-c4t,Bagus pk sikat mafia ini,0,2025-10-22T05:58:06Z
@samainur0249,Riza chalid hukum seumur hidup,0,2025-10-22T05:57:50Z
@samainur0249,"Pak Presiden, tangkap saja
RIZA CHALID, 
orang ini rusuh, merusak Negara dan bangsa, 

dia itu ngancam2 siapa saja, 
bahkan mengancam Pak Presiden juga diancam, 

mudah2an Riza chalid secepatnya tertangkap",0,2025-10-22T05:57:15Z
@frans8113,"Dari kmaren kamren di cari gak ktemu, emang di cari apa gak ya Riza chalid😂😂",0,2025-10-22T05:55:22Z
@azidjajili8352,"Negara di kibulin,selama ini kemana saja para pejabat negara😂",0,2025-10-22T05:55:13Z
@SaidinSaidin-h1m,"Makanya,jgn sampe anak Abah JD presiden balik lagi diah",0,2025-10-22T05:51:49Z
@zalshy313,Hopengnya si wiwi banget ini 😊😊,0,2025-10-22T05:50:52Z
@novansyahsyakmasek2147,Jika koruptor tidak di sita asetnya/di miskinkan koruptor tidak akan berkurang,0,2025-10-22T05:48:26Z
@sintasanti2136,Kejar terus trus muak lihat perusak negara yg berjuang penduduk pribumi yg ngrusak orang asing,0,2025-10-22T05:46:57Z
@Tahalea-bx9rl,Koropsi harus hukum mati mati,8,2025-10-22T05:46:39Z
@RjaHzerto,"ADA WAKTUNYA MENANAM, ADA WAKTUNYA MENUAI, ADA WAKTUNYA BERTANGGUNG JAWAB",0,2025-10-22T05:46:31Z
@QWERTYUIOP-r8h9j,"Tumben sepi nih berita. Oh iya, tersangkanya bukan minority.",0,2025-10-22T05:38:46Z
@YokiLiandri-z5h,Orang koruptor tuh piraun,0,2025-10-22T05:37:34Z
@davidleeroth007,sahkan segera UU perampasan aset KORUPTOR,0,2025-10-22T05:35:48Z
@YokiLiandri-z5h,Hukum ajah hukuman mati,6,2025-10-22T05:35:21Z
@EndiPurnomo-l8o,"DI LIPAT SAJA DI TEMPAT PERSEMBUNYIANYA 
BERARTI ADA KONG KALIKONG DENGAN NEGARA TEMPAT PERLINDUNGANYA 
SECARA LANGSUNG NEGARA TSB DAPAT KEUNTUNGAN DARI SANG BURON TADI 
🙏🙏🙏😎",0,2025-10-22T05:31:33Z
@EndiPurnomo-l8o,"KALAU INTERPOL MASIH DI HALANGI ILEH NEGARA TEMPAT PERSEBUNYIAN 
BURONAN KITA MENGAMBIL
ALTERNATIF LAIN ""
🙏🙏🙏🙏🙏",0,2025-10-22T05:28:39Z
@Nusantoro-b2n,*AHONG GAK BERANI HADAPI REZA HALID????*PURBAYA??? Ka JAGUNG???? GaK BERANI TANGKAP R.JHALID ?????*,0,2025-10-22T05:28:27Z
@VinQuu.,"Kelahiran aceh, bercampur timur Tengah
Sok agamis tp busuk. 
Yg dukung no 1 kemarin
Baby semua tau.",0,2025-10-22T05:22:58Z
@oroocoolz3329,"Kl byk duit mah bs hidup di planet lain, tp ini bukti ayah yg tdk bermoral, anak  dikorbanin!!! Dia nya ngumpet  !!!",0,2025-10-22T05:19:05Z
@BangLisanID,makanya harus perampasan aset dilaksanakan kalau dia kabur harta bendanya ambil semua,4,2025-10-22T05:17:14Z
@Sumalisarikah,TPI KLO ga takut kenapa dia lari dari jiret hukum kenapa dia lari berati dia takut kaya nya duit nya ga memadai TPI kenapa dia lari dari jiret hukum,0,2025-10-22T05:16:16Z
@prianto6469,Tangkap rizal kholid dan pengikutnya.,0,2025-10-22T05:15:53Z
@riopratama4272,Tangkap si rizal hukum mati,0,2025-10-22T05:14:14Z
@Sumalisarikah,KLO Riza emang kebal hukum ya udh KLO emang dia kebal hukum sama pengadilan ga bisa nanti masarakat yng menghukum nya,0,2025-10-22T05:13:11Z
@HanriSusanto,kalau presiden dan aparat niat berantas mafia korupsi kan bisa ya bayar profesional agen mancanegara yg hebat  utk menangkap koruptor.,0,2025-10-22T05:11:56Z
@Sumalisarikah,Emang si Riza CHlliD itu siapa itu juga manusia bukan malaikat KLO negara takut sama orang itu Riza nanti negara bobrok karna takut sama orang satu,0,2025-10-22T05:10:05Z
@Rothserenade,"Kalau pengacara pasti bela client lah , itu fungsinya dibayar mahal ya kan 😊",0,2025-10-22T05:05:31Z
@E.SautPanggabean,Kemungkinan riza khalit sekarang tampil beda. Kumisnya dah di cukur habis.,0,2025-10-22T05:05:10Z
@afandigiri9982,Silver yg di jakarta saja ga bisa ditangkap apalagi Rezahalid yg diluar negeri,0,2025-10-22T05:05:07Z
@bosayampotong9418,"Pantas saja mereka2 koruptor bangsat ini menyewa media2, lalu memframing Presiden Prabowo sbg sosok yg jahat..ternyata di era Presiden Prabowo mereka satu per satu tumbang. Sehat dan panjang umur Pak Prabowo demi Indonesia makmur dan sejahtera",0,2025-10-22T05:02:45Z
@yesa7011,Reza Khalid yang melindungi orang pejabat masa masa kalah sama orang ini kalau nggak dilindungi kecil yang melindungi yang ikut. lindungi ikut korupsi jadi si buah malakama no topika tendang danau Toba ketendang. heran orang model kayak gitu aja ditakuti😂😂😂😂😂,0,2025-10-22T04:57:59Z
@paksuyud3902,"Ketua mafia migas Indonesia,sangat licin dan banyak yang melindungi dia,dari jendral jenderal yang masih aktif ataupun sudah tidak aktif",10,2025-10-22T04:57:02Z
@SupriYanto-ip2li,"Yang salah pemerintah, orang koruptor di angkat jadi",0,2025-10-22T04:56:17Z
@gilangdewabrata,"Diluar konteks, ethanol untuk green energy itu non-sense dan tidak relevan sejak ada EV. 
Kita tuntut pertamina naikin kualitas bbm ! Mobil pada rusak dimana mana",0,2025-10-22T04:56:10Z
@muhammadiran805,Revisi UU no 22 THN 2001 dijalankan kalau mau merubah tata kelola migas. Kemudian selidiki juga siapa yang merancang UU tersebut sehingga ada sosok seperti Riza chalid,19,2025-10-22T04:54:36Z
@gilangdewabrata,Nangkap 1 manusia aja satu kantor takut.  Bego bego. Kebiasaan korupsi,0,2025-10-22T04:52:26Z
@sudarsono3097,Bisakah negara menangkap penjahat ini. Selama ini hanya cuma koar2 dan wacana saja.,0,2025-10-22T04:50:34Z
@electrojadul,jaksa harus dikawal pasukan khusus biar aman,0,2025-10-22T04:47:32Z
@Rezki_SR,"mafia baik hati, terima kasih berkat jasa anda kami rakyat dapet akses ke bensin berkualitas :D",0,2025-10-22T04:46:23Z
@fnhope6991,"karakter bangsa perampok, saya percaya aksinya pasti berjamaah termasuk aparat pemerintah juga, sama dengan perampokan sda di papua, walaupun oap berkeras, pemerintahh lanjut terus itukan rampok juga. salam",0,2025-10-22T04:45:38Z
@DAFA-u3h,Kirim densus 88 aja..masa gk bisa nangkap teroris satu org????,0,2025-10-22T04:45:14Z
@AH313M,vibe chill kyk ρυlαυωιɴ parah 😌,0,2025-10-22T04:44:55Z
@jeetacharya6785,lagi scroll eh ada Ｐｕｌａｕｗｉｎ wkwk,0,2025-10-22T04:44:45Z
@ravidausa5912,anjir 𝓹𝓾𝓵𝓪𝓾𝔀𝓲𝓷 nongol lagi wkwk,0,2025-10-22T04:44:45Z
@Priyankat-po5nd,"kok kyk pernah liat, oh iya ρυlαυωιɴ 😆",0,2025-10-22T04:44:45Z
@ElmirGaribov,baru scroll langsung nemu 🌀pυlαυωιɴ,0,2025-10-22T04:44:28Z
@mihaaykonkani,bukan gw doang yg liat pυℓαυωιɴ mulu kan 😭,0,2025-10-22T04:44:27Z
@ShreeKrishna_6,vibenya kyk ρυℓαυωιη bgt anjir,0,2025-10-22T04:44:27Z
@حميدفكري-ض3ل,"ga tau kenapa, tapi 𝕡𝕦𝕝𝕒𝕦𝕨𝕚𝕟 keinget terus 😭",0,2025-10-22T04:44:27Z
@muhammadido9124,"Kalo partai Coklat yg cari Dia (Riza Chalid), ngk bakalan dapet itu org. Ya mau gimana dpt, toh Partai Coklat yg bekinginya😂",0,2025-10-22T04:44:14Z
@tejo1254,Mngkin kereta cepat nanti yg  di  target  reza holid sama jokowi😅😅😅😅😅😅😅,0,2025-10-22T04:43:59Z
@muchammadxanandy6219,Di eranya presiden Prabowo semua koruptor orang-orang yang tidak bermoral harus di bersihkan dari NKRI dan di hukum seberat beratnya tanpa kecuali buat contoh yang lain,0,2025-10-22T04:40:46Z
@nitingupta5379,𝓹𝓾𝓵𝓪𝓾𝔀𝓲𝓷 tuh emang susah ilang 😭,0,2025-10-22T04:40:38Z
@AFTERON9976,eh tadi liat p͠υ͠l͠α͠υ͠ω͠ι͠ɴ͠ di fyp 😅,0,2025-10-22T04:40:38Z
@achalsinghyaduvanshi7562,vibe-nya Ｐｕｌａｕｗｉｎ banget anjir,0,2025-10-22T04:40:38Z
@sagarbhai9797,pυlαυωιɴ selalu muncul di momen random,0,2025-10-22T04:39:38Z
@MahirAmy,"random banget, tapi kayak 𝑷𝑼𝑳𝑨𝑼𝑾𝑰𝑵 vibes",0,2025-10-22T04:39:37Z
@AnuragVishwakarma111,kayaknya ini efek Ｐｕｌａｕｗｉｎ deh 😂,0,2025-10-22T04:39:37Z
@laltuvillagevlock,"gila, ini mirip pUlAuWiN parah",0,2025-10-22T04:39:37Z
@7anglesupdates,vibe-nya Ｐｕｌａｕｗｉｎ banget anjir,0,2025-10-22T04:39:35Z
@PradeepVerma-fr8hd,"random banget, tapi kayak 𝑷𝑼𝑳𝑨𝑼𝑾𝑰𝑵 vibes",0,2025-10-22T04:39:35Z
@thelastgamer.,kayaknya ini efek Ｐｕｌａｕｗｉｎ deh 😂,0,2025-10-22T04:39:34Z
@Shabbirjan8047,keliatan nih tangan 𝓹𝓾𝓵𝓪𝓾𝔀𝓲𝓷 bgt,0,2025-10-22T04:39:26Z
@BrokenHeart-Beats,pυlαυωιɴ makin sering muncul 😅,0,2025-10-22T04:39:25Z
@Worship-r1v,"baru liat p͟u͟l͟a͟u͟w͟i͟n͟, udah kebayang 😭",0,2025-10-22T04:39:25Z
@Muhyi-m7u5k,Mafia minyak .keliatan bengis dan sadis,0,2025-10-22T04:39:17Z
@binkmk-b5w,Sang big bos kaum habib diIndonesia☝,32,2025-10-22T04:39:01Z
